id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,variable_ingles,comparacion_por,comparacion_por_orden,pais,pais2,indicador,detalle_indicador,disclaimer
COL_ERCE13-192019,"Hogares media calificación, ciencia",COL_ERCE13-19,ERCE 2019,2019,1.002536654472351,11,11,11,"Calificación, ciencia",6,Colombia,Colombia (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE13-192019,"Hogares alta calificación, ciencia",COL_ERCE13-19,ERCE 2019,2019,1.003856420516968,12,12,12,"Calificación, ciencia",6,Colombia,Colombia (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132006,"Total, matemática",CRI_ERCE06-13,(S)ERCE 2006,2006,.9630784392356873,1,1,1,"Total, matemática",1,Costa Rica,Costa Rica (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132006,"Hogares baja calificación, matemática",CRI_ERCE06-13,(S)ERCE 2006,2006,.9631991982460022,2,2,2,"Calificación, matemática",2,Costa Rica,Costa Rica (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132006,"Hogares media calificación, matemática",CRI_ERCE06-13,(S)ERCE 2006,2006,.9616350531578064,3,3,3,"Calificación, matemática",2,Costa Rica,Costa Rica (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132006,"Hogares alta calificación, matemática",CRI_ERCE06-13,(S)ERCE 2006,2006,.9391809105873108,4,4,4,"Calificación, matemática",2,Costa Rica,Costa Rica (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132006,"Total, lectura",CRI_ERCE06-13,(S)ERCE 2006,2006,.9986698031425476,5,5,5,"Total, lectura",3,Costa Rica,Costa Rica (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132006,"Hogares baja calificación, lectura",CRI_ERCE06-13,(S)ERCE 2006,2006,.9995203614234924,6,6,6,"Calificación, lectura",4,Costa Rica,Costa Rica (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132006,"Hogares media calificación, lectura",CRI_ERCE06-13,(S)ERCE 2006,2006,.9966335892677307,7,7,7,"Calificación, lectura",4,Costa Rica,Costa Rica (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132006,"Hogares alta calificación, lectura",CRI_ERCE06-13,(S)ERCE 2006,2006,.9946723580360413,8,8,8,"Calificación, lectura",4,Costa Rica,Costa Rica (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132013,"Total, matemática",CRI_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.9806966185569763,1,1,1,"Total, matemática",1,Costa Rica,Costa Rica (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132013,"Hogares baja calificación, matemática",CRI_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.9819695949554443,2,2,2,"Calificación, matemática",2,Costa Rica,Costa Rica (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132013,"Hogares media calificación, matemática",CRI_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.9759230017662048,3,3,3,"Calificación, matemática",2,Costa Rica,Costa Rica (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132013,"Hogares alta calificación, matemática",CRI_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.9912011623382568,4,4,4,"Calificación, matemática",2,Costa Rica,Costa Rica (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132013,"Total, lectura",CRI_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,1.007465243339539,5,5,5,"Total, lectura",3,Costa Rica,Costa Rica (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132013,"Hogares baja calificación, lectura",CRI_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,1.012248396873474,6,6,6,"Calificación, lectura",4,Costa Rica,Costa Rica (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132013,"Hogares media calificación, lectura",CRI_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.9968810081481934,7,7,7,"Calificación, lectura",4,Costa Rica,Costa Rica (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132013,"Hogares alta calificación, lectura",CRI_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,1.021620512008667,8,8,8,"Calificación, lectura",4,Costa Rica,Costa Rica (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132013,"Total, ciencia",CRI_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.9863656163215637,9,9,9,"Total, ciencia",5,Costa Rica,Costa Rica (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132013,"Hogares baja calificación, ciencia",CRI_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.9955083131790161,10,10,10,"Calificación, ciencia",6,Costa Rica,Costa Rica (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132013,"Hogares media calificación, ciencia",CRI_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.9774700999259949,11,11,11,"Calificación, ciencia",6,Costa Rica,Costa Rica (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE06-132013,"Hogares alta calificación, ciencia",CRI_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.965630054473877,12,12,12,"Calificación, ciencia",6,Costa Rica,Costa Rica (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192013,"Total, matemática",CRI_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,.9799438118934631,1,1,1,"Total, matemática",1,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192013,"Hogares baja calificación, matemática",CRI_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,.9793291091918945,2,2,2,"Calificación, matemática",2,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192013,"Hogares media calificación, matemática",CRI_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,.9779894948005676,3,3,3,"Calificación, matemática",2,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192013,"Hogares alta calificación, matemática",CRI_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,.9843592643737793,4,4,4,"Calificación, matemática",2,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192013,"Total, lectura",CRI_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,1.01200270652771,5,5,5,"Total, lectura",3,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192013,"Hogares baja calificación, lectura",CRI_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,1.012111663818359,6,6,6,"Calificación, lectura",4,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192013,"Hogares media calificación, lectura",CRI_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,1.005270600318909,7,7,7,"Calificación, lectura",4,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192013,"Hogares alta calificación, lectura",CRI_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,1.018901705741882,8,8,8,"Calificación, lectura",4,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192013,"Total, ciencia",CRI_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,.9869799017906189,9,9,9,"Total, ciencia",5,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192013,"Hogares baja calificación, ciencia",CRI_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,.9901620745658875,10,10,10,"Calificación, ciencia",6,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192013,"Hogares media calificación, ciencia",CRI_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,.983933687210083,11,11,11,"Calificación, ciencia",6,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192013,"Hogares alta calificación, ciencia",CRI_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,.9736009836196899,12,12,12,"Calificación, ciencia",6,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Total, matemática",CRI_ERCE13-19,ERCE 2019,2019,.9910973310470581,1,1,1,"Total, matemática",1,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Hogares baja calificación, matemática",CRI_ERCE13-19,ERCE 2019,2019,.9963787198066711,2,2,2,"Calificación, matemática",2,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Hogares media calificación, matemática",CRI_ERCE13-19,ERCE 2019,2019,.9818423390388489,3,3,3,"Calificación, matemática",2,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Hogares alta calificación, matemática",CRI_ERCE13-19,ERCE 2019,2019,.986727774143219,4,4,4,"Calificación, matemática",2,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Total, lectura",CRI_ERCE13-19,ERCE 2019,2019,1.017997026443481,5,5,5,"Total, lectura",3,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Hogares baja calificación, lectura",CRI_ERCE13-19,ERCE 2019,2019,1.017935156822205,6,6,6,"Calificación, lectura",4,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Hogares media calificación, lectura",CRI_ERCE13-19,ERCE 2019,2019,1.02091109752655,7,7,7,"Calificación, lectura",4,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Hogares alta calificación, lectura",CRI_ERCE13-19,ERCE 2019,2019,1.013279795646667,8,8,8,"Calificación, lectura",4,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Total, ciencia",CRI_ERCE13-19,ERCE 2019,2019,1.002561569213867,9,9,9,"Total, ciencia",5,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Hogares baja calificación, ciencia",CRI_ERCE13-19,ERCE 2019,2019,1.005511522293091,10,10,10,"Calificación, ciencia",6,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Hogares media calificación, ciencia",CRI_ERCE13-19,ERCE 2019,2019,.9993703961372375,11,11,11,"Calificación, ciencia",6,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI_ERCE13-192019,"Hogares alta calificación, ciencia",CRI_ERCE13-19,ERCE 2019,2019,1.002216696739197,12,12,12,"Calificación, ciencia",6,Costa Rica,Costa Rica (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Total, matemática",ECU_ERCE06-13,(S)ERCE 2006,2006,1.00063681602478,1,1,1,"Total, matemática",1,Ecuador,Ecuador (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Hogares baja calificación, matemática",ECU_ERCE06-13,(S)ERCE 2006,2006,.9777491688728333,2,2,2,"Calificación, matemática",2,Ecuador,Ecuador (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Hogares media calificación, matemática",ECU_ERCE06-13,(S)ERCE 2006,2006,1.027307987213135,3,3,3,"Calificación, matemática",2,Ecuador,Ecuador (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Hogares alta calificación, matemática",ECU_ERCE06-13,(S)ERCE 2006,2006,1.04887843132019,4,4,4,"Calificación, matemática",2,Ecuador,Ecuador (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Total, lectura",ECU_ERCE06-13,(S)ERCE 2006,2006,1.014387130737305,5,5,5,"Total, lectura",3,Ecuador,Ecuador (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Hogares baja calificación, lectura",ECU_ERCE06-13,(S)ERCE 2006,2006,.9973843097686768,6,6,6,"Calificación, lectura",4,Ecuador,Ecuador (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Hogares media calificación, lectura",ECU_ERCE06-13,(S)ERCE 2006,2006,1.034762740135193,7,7,7,"Calificación, lectura",4,Ecuador,Ecuador (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132006,"Hogares alta calificación, lectura",ECU_ERCE06-13,(S)ERCE 2006,2006,1.070163130760193,8,8,8,"Calificación, lectura",4,Ecuador,Ecuador (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132013,"Total, matemática",ECU_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.9797120690345764,1,1,1,"Total, matemática",1,Ecuador,Ecuador (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132013,"Hogares baja calificación, matemática",ECU_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.9787579774856567,2,2,2,"Calificación, matemática",2,Ecuador,Ecuador (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132013,"Hogares media calificación, matemática",ECU_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.976557731628418,3,3,3,"Calificación, matemática",2,Ecuador,Ecuador (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132013,"Hogares alta calificación, matemática",ECU_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.9850491881370544,4,4,4,"Calificación, matemática",2,Ecuador,Ecuador (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132013,"Total, lectura",ECU_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,1.007046699523926,5,5,5,"Total, lectura",3,Ecuador,Ecuador (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE06-132013,"Hogares baja calificación, lectura",ECU_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,1.012889742851257,6,6,6,"Calificación, lectura",4,Ecuador,Ecuador (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
